Artist ID,Track Name,Popularity
2W8yFh0Ga6Yf3jiayVxwkE,We Go Down Together (with Khalid),64
2W8yFh0Ga6Yf3jiayVxwkE,Ways to Be Wicked,63
2W8yFh0Ga6Yf3jiayVxwkE,Other Boys,63
2W8yFh0Ga6Yf3jiayVxwkE,It's Goin' Down,63
2W8yFh0Ga6Yf3jiayVxwkE,Night Falls,63
2W8yFh0Ga6Yf3jiayVxwkE,Space Between,62
5Rl15oVamLq7FbSb0NNBNy,Youngblood,82
5Rl15oVamLq7FbSb0NNBNy,Teeth,77
5Rl15oVamLq7FbSb0NNBNy,Lighter,69
5Rl15oVamLq7FbSb0NNBNy,She Looks So Perfect,71
5Rl15oVamLq7FbSb0NNBNy,Ghost Of You,70
5Rl15oVamLq7FbSb0NNBNy,Amnesia,60
5Rl15oVamLq7FbSb0NNBNy,Easier,67
5Rl15oVamLq7FbSb0NNBNy,Who Do You Love,67
5Rl15oVamLq7FbSb0NNBNy,She's Kinda Hot,64
5Rl15oVamLq7FbSb0NNBNy,"Me, Myself & I",63
66CXWjxzNUsdJxJ2JdwvnR,we can't be friends (wait for your love),94
66CXWjxzNUsdJxJ2JdwvnR,intro (end of the world),89
66CXWjxzNUsdJxJ2JdwvnR,"yes, and?",83
66CXWjxzNUsdJxJ2JdwvnR,the boy is mine,87
66CXWjxzNUsdJxJ2JdwvnR,bye,85
66CXWjxzNUsdJxJ2JdwvnR,Die For You (with Ariana Grande) - Remix,80
66CXWjxzNUsdJxJ2JdwvnR,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,80
66CXWjxzNUsdJxJ2JdwvnR,eternal sunshine,83
66CXWjxzNUsdJxJ2JdwvnR,7 rings,83
66CXWjxzNUsdJxJ2JdwvnR,One Last Time,83
3WGpXCj9YhhfX11TToZcXP,Rush,81
3WGpXCj9YhhfX11TToZcXP,One Of Your Girls,79
3WGpXCj9YhhfX11TToZcXP,Got Me Started,77
3WGpXCj9YhhfX11TToZcXP,Angel Baby,74
3WGpXCj9YhhfX11TToZcXP,Strawberries & Cigarettes,76
3WGpXCj9YhhfX11TToZcXP,supernatural (with Troye Sivan),75
3WGpXCj9YhhfX11TToZcXP,i'm so tired...,72
3WGpXCj9YhhfX11TToZcXP,YOUTH,61
3WGpXCj9YhhfX11TToZcXP,You,69
3WGpXCj9YhhfX11TToZcXP,Better Place (Family Harmony),69
1INuLZXjjVbcJRyWvD1iSq,Rise,70
1INuLZXjjVbcJRyWvD1iSq,Like That (Jack's Version),59
1INuLZXjjVbcJRyWvD1iSq,No One Compares To You,58
1INuLZXjjVbcJRyWvD1iSq,2 Cigarettes,46
1INuLZXjjVbcJRyWvD1iSq,Day Dreaming,47
1INuLZXjjVbcJRyWvD1iSq,Stuttering,43
1INuLZXjjVbcJRyWvD1iSq,Rise - Retrovision Remix,43
1INuLZXjjVbcJRyWvD1iSq,Beg,41
1INuLZXjjVbcJRyWvD1iSq,Lotta Love,41
1INuLZXjjVbcJRyWvD1iSq,Wild Life,41
4VhL8KLjVso4vLfOLVViTb,Ready or Not,70
4VhL8KLjVso4vLfOLVViTb,Hurricane,69
4VhL8KLjVso4vLfOLVViTb,"Determinate - From ""Lemonade Mouth""",64
4VhL8KLjVso4vLfOLVViTb,Somebody,57
4VhL8KLjVso4vLfOLVViTb,Turn Up the Music,56
4VhL8KLjVso4vLfOLVViTb,Breakthrough,55
4VhL8KLjVso4vLfOLVViTb,More Than a Band,54
4VhL8KLjVso4vLfOLVViTb,Do You Miss Me at All,50
4VhL8KLjVso4vLfOLVViTb,Hang In There Baby,47
4VhL8KLjVso4vLfOLVViTb,Here We Go,46
